order_id,order_date,customer_id,region,channel,product_category,unit_price,quantity,discount_pct,returned,gross_revenue,net_revenue,order_month
ORD-UTEWENG8GA,2025-11-25,CUST-I2JTV70Q,Lagos,Online,Fashion,18465.34,4,0.187,0,73861.36,60049.29,2025-11
ORD-PQGINBFZ25,2025-11-25,CUST-DNM7YGMX,Lagos,Partner,Home,15389.33,5,0.213,0,76946.65,60557.01,2025-11
ORD-O7228ZTJAG,2025-11-25,CUST-Y12T0S50,Rivers,Store,Home,17234.98,2,0.107,0,34469.96,30781.67,2025-11
ORD-OD18RH7ZX0,2025-11-25,CUST-1RANPLSN,Abuja,Partner,Groceries,3545.44,1,0.321,0,3545.44,2407.35,2025-11
ORD-EQ3D8GO2MB,2025-11-25,CUST-GK2M2NFK,Enugu,Online,Electronics,78243.12,6,0.033,0,469458.72,453966.58,2025-11
ORD-IAVJYV9YXN,2025-11-25,CUST-W86I6LWB,Lagos,Online,Fashion,12154.78,3,0.04,0,36464.34,35005.77,2025-11
ORD-S3IJDJ5E8W,2025-11-25,CUST-CG2BSTOT,Kano,Store,Electronics,59538.75,3,0.271,0,178616.25,130211.25,2025-11
ORD-6A6XC575W6,2025-11-25,CUST-NOJ6QRQB,Abuja,Store,Groceries,6510.41,3,0.209,0,19531.23,15449.2,2025-11
ORD-PU9E6W47FH,2025-11-25,CUST-Y1U6CLWE,Rivers,Online,Groceries,5633.9,2,0.113,0,11267.8,9994.54,2025-11
ORD-DB4LEXVGMH,2025-11-25,CUST-GA4175R2,Enugu,Partner,Repairs,20835.56,2,0.043,0,41671.12,39879.26,2025-11
ORD-992ZT1SOVV,2025-11-26,CUST-TFRBTFE3,Abuja,Online,Electronics,112277.98,4,0.23,0,449111.92,345816.18,2025-11
ORD-HYHJGZFGRX,2025-11-26,CUST-WN29PWPH,Enugu,Online,Accessories,9854.71,3,0.06,0,29564.13,27790.28,2025-11
ORD-6YRKP3ZEQ8,2025-11-26,CUST-M1UDO9K0,Lagos,Online,Fashion,9810.54,6,0.11,0,58863.24,52388.28,2025-11
ORD-SYW6UYVDKP,2025-11-26,CUST-430MSV8R,Oyo,Online,Groceries,3733.32,4,0.141,0,14933.28,12827.69,2025-11
ORD-JEY8LBR2LB,2025-11-26,CUST-Z10J177M,Oyo,Online,Accessories,7497.97,1,0.264,0,7497.97,5518.51,2025-11
ORD-LZXR71D43Z,2025-11-26,CUST-0786Q307,Kano,Online,Accessories,15361.84,2,0.179,1,30723.68,25224.14,2025-11
ORD-AXE8DDJ14E,2025-11-26,CUST-FWD8DSY5,Lagos,Online,Fashion,14060.88,2,0.161,0,28121.76,23594.16,2025-11
ORD-P5BQ3RLXDJ,2025-11-26,CUST-3RHSHKY9,Kano,Online,Repairs,13142.88,4,0.059,0,52571.52,49469.8,2025-11
ORD-YBNJ03V75K,2025-11-26,CUST-08LV7OME,Abuja,Online,Accessories,12324.41,4,0.095,0,49297.64,44614.36,2025-11
ORD-AMPRWAPMWK,2025-11-26,CUST-0FV3VWIQ,Lagos,Online,Fashion,14724.24,2,0.097,0,29448.48,26591.98,2025-11
ORD-5CH9PL05O8,2025-11-26,CUST-PUHY76Z0,Lagos,Online,Electronics,69716.38,5,0.226,0,348581.9,269802.39,2025-11
ORD-HJTMZ1DZTG,2025-11-26,CUST-CTWAZK0F,Abuja,Store,Accessories,16781.31,1,0.168,0,16781.31,13962.05,2025-11
ORD-ZNKW5ZK7J1,2025-11-26,CUST-JLPPP9H9,Enugu,Online,Electronics,80396.29,4,0.518,0,321585.16,155004.05,2025-11
ORD-5ORHMY76DZ,2025-11-26,CUST-AZT5G3OA,Kano,Online,Accessories,8524.41,2,0.109,0,17048.82,15190.5,2025-11
ORD-EUS6CW8FOW,2025-11-26,CUST-XIZQZ95N,Enugu,Online,Groceries,6470.04,2,0.256,0,12940.08,9627.42,2025-11
ORD-IMCI6P5YBF,2025-11-26,CUST-C9EY8KRL,Abuja,Online,Accessories,10910.83,3,0.096,0,32732.49,29590.17,2025-11
ORD-RLQKKWDN65,2025-11-26,CUST-DJNE3NW6,Lagos,Online,Electronics,124932.29,3,0.055,0,374796.87,354183.04,2025-11
ORD-7GHK33Y7DN,2025-11-26,CUST-NB2CGJGR,Abuja,Online,Groceries,5604.49,3,0.14,0,16813.47,14459.58,2025-11
ORD-QO59QBI0L8,2025-11-26,CUST-E87M26QC,Rivers,Online,Accessories,10836.96,4,0.051,0,43347.84,41137.1,2025-11
ORD-GVK100DUG4,2025-11-26,CUST-SNKXKE8N,Kano,Online,Repairs,20725.79,4,0.134,0,82903.16,71794.14,2025-11
ORD-W0KJXD2Z1A,2025-11-26,CUST-QYUP92X4,Lagos,Online,Repairs,16647.23,3,0.167,0,49941.69,41601.43,2025-11
ORD-SG5FB91ZLL,2025-11-26,CUST-BQTCI0OI,Lagos,Partner,Electronics,52499.61,2,0.188,0,104999.22,85259.37,2025-11
ORD-SPMMW98DVE,2025-11-26,CUST-ILU2WNKU,Lagos,Store,Groceries,2431.21,4,0.206,0,9724.84,7721.52,2025-11
ORD-ZJRIM01FBE,2025-11-26,CUST-95VA5PS4,Kano,Store,Repairs,8912.32,4,0.129,0,35649.28,31050.52,2025-11
ORD-P9LOU9XBGW,2025-11-26,CUST-4PUCAJT7,Lagos,Partner,Groceries,6758.07,3,0.185,1,20274.21,16523.48,2025-11
ORD-RZ5HTGPVXX,2025-11-26,CUST-7Y3LJTE9,Enugu,Store,Accessories,9305.18,2,0.157,0,18610.36,15688.53,2025-11
ORD-ZNHANP5RNB,2025-11-26,CUST-WT4PVQZU,Abuja,Online,Electronics,82174.23,3,0.096,0,246522.69,222856.51,2025-11
ORD-9OL2H2364E,2025-11-26,CUST-K9Z8X6NH,Rivers,Online,Fashion,13714.04,5,0.239,0,68570.2,52181.92,2025-11
ORD-WUFVSENX6X,2025-11-26,CUST-XXG6XTWY,Abuja,Store,Home,16475.29,3,0.185,0,49425.87,40282.08,2025-11
ORD-7LZABM0XGF,2025-11-26,CUST-NOEHMMA6,Lagos,Store,Accessories,10919.68,2,0.094,0,21839.36,19786.46,2025-11
ORD-LSAD5Z8F4V,2025-11-26,CUST-YDUF81WW,Rivers,Online,Fashion,6396.38,1,0.126,0,6396.38,5590.44,2025-11
ORD-EVWH1DW55P,2025-11-26,CUST-P7WQLA9Z,Rivers,Online,Home,16124.64,2,0.28,0,32249.28,23219.48,2025-11
ORD-R1HELLOOTW,2025-11-26,CUST-JXIPA6E1,Abuja,Online,Home,17953.27,3,0.116,0,53859.81,47612.07,2025-11
ORD-NFKMMLDCUI,2025-11-26,CUST-RYIBL43J,Abuja,Online,Fashion,7877.53,4,0.153,0,31510.12,26689.07,2025-11
ORD-4DGOPY512T,2025-11-26,CUST-FZR6J8J6,Rivers,Store,Home,22967.98,2,0.356,0,45935.96,29582.76,2025-11
ORD-UW7DU3XLP1,2025-11-26,CUST-MDJ7IJMJ,Oyo,Online,Fashion,3000.0,4,0.375,0,12000.0,7500.0,2025-11
ORD-E3E2PXWSUI,2025-11-26,CUST-OOB3RE9Z,Rivers,Online,Groceries,1667.49,2,0.083,1,3334.98,3058.18,2025-11
ORD-SDNM73N4X3,2025-11-26,CUST-0KQ9WII3,Oyo,Online,Fashion,8235.06,1,0.079,0,8235.06,7584.49,2025-11
ORD-9AIXUYMZ98,2025-11-26,CUST-6G74TIHA,Lagos,Online,Electronics,78564.45,3,0.159,0,235693.35,198218.11,2025-11
ORD-KGC4QBYMEI,2025-11-26,CUST-Z72T85F5,Lagos,Online,Electronics,67081.54,8,0.138,0,536652.32,462594.3,2025-11
ORD-CX0FMYGHQL,2025-11-26,CUST-ZMQ8OHSN,Oyo,Online,Fashion,17162.61,3,0.31,0,51487.83,35526.6,2025-11
ORD-ATF2KE4LZF,2025-11-26,CUST-DENIUXGS,Kano,Online,Fashion,15535.56,3,0.147,0,46606.68,39755.5,2025-11
ORD-L0KG2RM9EA,2025-11-26,CUST-QD6JTTYX,Lagos,Store,Home,14509.05,3,0.174,1,43527.15,35953.43,2025-11
ORD-8WF20N1DRW,2025-11-26,CUST-XMN72MAX,Kano,Store,Fashion,11908.71,3,0.003,0,35726.13,35618.95,2025-11
ORD-NMMNC7NNTX,2025-11-26,CUST-P3ZTIEMV,Lagos,Store,Repairs,5932.81,5,0.139,0,29664.05,25540.75,2025-11
ORD-BH8OHGH3YH,2025-11-26,CUST-3R1ISZ47,Kano,Store,Groceries,2880.96,2,0.234,0,5761.92,4413.63,2025-11
ORD-HVOSKAKG1M,2025-11-26,CUST-Q6XD9UD9,Enugu,Store,Fashion,10067.8,5,0.284,0,50339.0,36042.72,2025-11
ORD-D6AC4RDZT7,2025-11-26,CUST-MRG5OZXG,Lagos,Store,Fashion,15202.0,6,0.118,0,91212.0,80448.98,2025-11
ORD-1NX96TYSDZ,2025-11-26,CUST-RBYZ53SE,Kano,Online,Repairs,17337.57,4,0.216,0,69350.28,54370.62,2025-11
ORD-4BZIUU4XBH,2025-11-26,CUST-J90QOUNJ,Lagos,Online,Electronics,99117.95,2,0.461,0,198235.9,106849.15,2025-11
ORD-H7GFA0DGE0,2025-11-26,CUST-WHOI0YWI,Oyo,Online,Fashion,20978.72,5,0.1,0,104893.6,94404.24,2025-11
ORD-5YT54DX4AN,2025-11-26,CUST-LFEAACR3,Lagos,Online,Electronics,107081.2,2,0.093,0,214162.4,194245.3,2025-11
ORD-L122EJSUVF,2025-11-26,CUST-XSC7D6PA,Kano,Store,Electronics,78557.6,5,0.085,0,392788.0,359401.02,2025-11
ORD-MXTMZL1PFL,2025-11-26,CUST-3U139BPB,Abuja,Store,Accessories,8422.67,4,0.231,0,33690.68,25908.13,2025-11
ORD-GKF9MKFQW8,2025-11-26,CUST-G48PMHCQ,Oyo,Online,Home,16683.79,7,0.172,0,116786.53,96699.25,2025-11
ORD-KPT45XN1R7,2025-11-26,CUST-99PDY8ZV,Lagos,Online,Electronics,84195.02,3,0.259,0,252585.06,187165.53,2025-11
ORD-6P1TI2OVCZ,2025-11-26,CUST-MFNXNAWM,Enugu,Online,Fashion,9109.99,4,0.278,0,36439.96,26309.65,2025-11
ORD-U5FFKSBDR2,2025-11-26,CUST-TH219UGI,Lagos,Online,Electronics,65780.8,5,0.077,0,328904.0,303578.39,2025-11
ORD-OSIIBF7G99,2025-11-26,CUST-1NQCIT5K,Kano,Online,Groceries,6831.33,5,0.087,0,34156.65,31185.02,2025-11
ORD-9JTZ0QXQBG,2025-11-26,CUST-4QGW1HOE,Oyo,Store,Home,16311.3,5,0.19,0,81556.5,66060.76,2025-11
ORD-1APUFFLMKR,2025-11-26,CUST-GRE79CLD,Kano,Partner,Fashion,5551.71,2,0.161,0,11103.42,9315.77,2025-11
ORD-EE0GDCN1U0,2025-11-26,CUST-42QNKQRZ,Lagos,Store,Fashion,15207.78,7,0.193,0,106454.46,85908.75,2025-11
ORD-TEKQPMPP2B,2025-11-26,CUST-C392GIA3,Enugu,Online,Accessories,8489.92,3,0.144,0,25469.76,21802.11,2025-11
ORD-24X21Q5FC4,2025-11-26,CUST-VVV72L3W,Oyo,Online,Accessories,6455.61,3,0.169,0,19366.83,16093.84,2025-11
ORD-4HY5EHAJAE,2025-11-26,CUST-IH37CKTN,Kano,Online,Home,22818.17,4,0.388,0,91272.68,55858.88,2025-11
ORD-CTLXH6RD8G,2025-11-26,CUST-ECWUI8DP,Enugu,Partner,Fashion,9516.63,3,0.027,0,28549.89,27779.04,2025-11
ORD-ET8EWAYJG9,2025-11-26,CUST-Y5NNBEZC,Oyo,Online,Electronics,60263.31,2,0.191,0,120526.62,97506.04,2025-11
ORD-5FZY9A8ZVM,2025-11-26,CUST-GNOCBSGY,Lagos,Online,Groceries,4321.92,2,0.373,0,8643.84,5419.69,2025-11
ORD-40MI0VJGUF,2025-11-26,CUST-YZ4NZ5JI,Lagos,Store,Groceries,4964.83,3,0.157,0,14894.49,12556.06,2025-11
ORD-JKJZO6P9GI,2025-11-26,CUST-WPIMOQBZ,Rivers,Online,Electronics,126502.34,4,0.299,0,506009.36,354712.56,2025-11
ORD-37HD6YRZ20,2025-11-26,CUST-6H7W1BIU,Enugu,Online,Home,23641.55,3,0.039,0,70924.65,68158.59,2025-11
ORD-7M2X9HPDHU,2025-11-26,CUST-MGFEM8ED,Oyo,Store,Accessories,14506.08,2,0.248,0,29012.16,21817.14,2025-11
ORD-TANJDLHR2G,2025-11-26,CUST-5UANSBW6,Lagos,Online,Repairs,22070.7,5,0.208,0,110353.5,87399.97,2025-11
ORD-WA7Y938VZE,2025-11-26,CUST-95LKXG5Z,Enugu,Store,Electronics,138348.09,6,0.093,0,830088.54,752890.31,2025-11
ORD-YY1758JEF8,2025-11-26,CUST-YOCPRJOH,Kano,Partner,Accessories,8590.45,4,0.388,0,34361.8,21029.42,2025-11
ORD-QUE3PADPWG,2025-11-27,CUST-S9E849DB,Kano,Online,Groceries,2035.48,3,0.305,0,6106.44,4243.98,2025-11
ORD-4XL41DP8M2,2025-11-27,CUST-ALSKJWIP,Lagos,Online,Home,27163.04,2,0.17,0,54326.08,45090.65,2025-11
ORD-FT425VM46A,2025-11-27,CUST-O01OU98T,Enugu,Online,Electronics,67550.21,3,0.108,0,202650.63,180764.36,2025-11
ORD-6O77TNDOWL,2025-11-27,CUST-84ZUPQ4X,Rivers,Store,Home,13895.31,3,0.219,0,41685.93,32556.71,2025-11
ORD-XMA00ZZIMN,2025-11-27,CUST-BQE3F5II,Oyo,Online,Groceries,5843.01,3,0.067,0,17529.03,16354.58,2025-11
ORD-W951LI3SMY,2025-11-27,CUST-7138BD9A,Rivers,Online,Fashion,13719.08,4,0.138,0,54876.32,47303.39,2025-11
ORD-Z3UI3W7CGJ,2025-11-27,CUST-SXCO2NBG,Oyo,Store,Groceries,1177.46,3,0.107,0,3532.38,3154.42,2025-11
ORD-4JFO2VK26V,2025-11-27,CUST-WZ7ZL8EX,Abuja,Store,Groceries,5033.35,4,0.034,0,20133.4,19448.86,2025-11
ORD-GT77JZWI93,2025-11-27,CUST-XHXMDGE3,Abuja,Online,Electronics,87971.92,5,0.502,0,439859.6,219050.08,2025-11
ORD-0NHMIGGLOI,2025-11-27,CUST-XKT4UN5Q,Oyo,Online,Repairs,12293.42,1,0.27,0,12293.42,8974.2,2025-11
ORD-VHPF6VNNJY,2025-11-27,CUST-OH271OBR,Enugu,Online,Electronics,85969.37,4,0.021,0,343877.48,336656.05,2025-11
ORD-OX5Z75KJ2N,2025-11-27,CUST-UY6A5EZX,Lagos,Partner,Groceries,2910.09,5,0.324,0,14550.45,9836.1,2025-11
ORD-PCRR5I6IXO,2025-11-27,CUST-WI5B7RXL,Enugu,Store,Accessories,6778.27,1,0.088,0,6778.27,6181.78,2025-11
ORD-6N1VUV9F3I,2025-11-27,CUST-LFYKVMF4,Lagos,Partner,Fashion,7818.06,3,0.051,0,23454.18,22258.02,2025-11
ORD-N5RSZLRG20,2025-11-27,CUST-JMLYT51S,Rivers,Online,Repairs,19552.55,2,0.166,0,39105.1,32613.65,2025-11
ORD-9M8IL9A0R2,2025-11-27,CUST-ANDKO1CN,Rivers,Online,Home,16160.61,5,0.063,0,80803.05,75712.46,2025-11
ORD-FKLFUL5SA7,2025-11-27,CUST-5OT7PE4D,Enugu,Online,Repairs,21833.88,2,0.054,0,43667.76,41309.7,2025-11
ORD-L5R3R2JLLJ,2025-11-27,CUST-IG3CYWXT,Abuja,Online,Fashion,11849.91,3,0.265,0,35549.73,26129.05,2025-11
ORD-SQ4U1CZEL0,2025-11-27,CUST-5FSHMF02,Oyo,Store,Electronics,84980.33,2,0.372,0,169960.66,106735.29,2025-11
ORD-P3MYO45LV3,2025-11-27,CUST-GWV1WADS,Abuja,Online,Electronics,99077.21,4,0.336,1,396308.84,263149.07,2025-11
ORD-3WJZ2Q0KFB,2025-11-27,CUST-D6MQMKCA,Lagos,Partner,Fashion,19417.73,4,0.24,0,77670.92,59029.9,2025-11
ORD-YHYC2QEZ06,2025-11-27,CUST-MPDU5N9I,Lagos,Online,Accessories,5306.93,2,0.25,0,10613.86,7960.4,2025-11
ORD-XHJZZWVY6V,2025-11-27,CUST-R4UE3WBI,Enugu,Online,Fashion,13447.5,4,0.195,0,53790.0,43300.95,2025-11
ORD-X7E5JXTHPC,2025-11-27,CUST-JW21AZ8D,Enugu,Online,Fashion,17392.16,3,0.25,0,52176.48,39132.36,2025-11
ORD-MKT9538KAD,2025-11-27,CUST-J9BZ0RRE,Kano,Online,Accessories,6223.99,3,0.111,0,18671.97,16599.38,2025-11
ORD-G158Z6TNOV,2025-11-27,CUST-8JHU82AP,Enugu,Online,Accessories,12884.67,3,0.052,0,38654.01,36644.0,2025-11
ORD-TD69NY4HFS,2025-11-27,CUST-MWGXO7ID,Kano,Partner,Repairs,11715.21,2,0.131,1,23430.42,20361.03,2025-11
ORD-S09YU3G2XL,2025-11-27,CUST-GEMJJOOL,Kano,Store,Accessories,6503.13,3,0.175,0,19509.39,16095.25,2025-11
ORD-Q0SFFI1DAH,2025-11-27,CUST-E4C37280,Rivers,Store,Fashion,9656.34,2,0.429,0,19312.68,11027.54,2025-11
ORD-UXZJQI64BX,2025-11-27,CUST-9O34GFOU,Lagos,Store,Home,21894.94,4,0.123,0,87579.76,76807.45,2025-11
ORD-GXP07VXZ19,2025-11-27,CUST-O0MQ9NKN,Enugu,Online,Accessories,8641.73,3,0.257,0,25925.19,19262.42,2025-11
ORD-3BXUYD05EL,2025-11-27,CUST-0M7T7B1F,Lagos,Store,Accessories,2852.23,2,0.14,0,5704.46,4905.84,2025-11
ORD-6SETK8JS1G,2025-11-27,CUST-JEXS05KT,Enugu,Online,Accessories,12659.52,2,0.082,0,25319.04,23242.88,2025-11
ORD-DSHXDNZ9TB,2025-11-27,CUST-BB7CT2A9,Rivers,Online,Home,24466.98,3,0.265,0,73400.94,53949.69,2025-11
ORD-JD5Q6X2WBY,2025-11-27,CUST-PN5M5VMS,Lagos,Store,Fashion,11277.79,3,0.165,0,33833.37,28250.86,2025-11
ORD-FFVW81U4W6,2025-11-27,CUST-71LM0XO2,Lagos,Store,Accessories,12227.05,7,0.144,0,85589.35,73264.48,2025-11
ORD-R23IEND1I0,2025-11-27,CUST-P2EQSKM2,Lagos,Online,Groceries,3768.74,4,0.3,0,15074.96,10552.47,2025-11
ORD-LYZLEFP2ZT,2025-11-27,CUST-F21URCJL,Oyo,Online,Home,14167.95,2,0.046,0,28335.9,27032.45,2025-11
ORD-NC6ZF9I54Q,2025-11-27,CUST-5HI8L5CB,Kano,Online,Fashion,11111.08,3,0.285,1,33333.24,23833.27,2025-11
ORD-DOCV5H14LW,2025-11-27,CUST-3MAW65J3,Rivers,Online,Electronics,115366.72,4,0.125,0,461466.88,403783.52,2025-11
ORD-ALDIWG16NS,2025-11-27,CUST-WIM7ZWAF,Lagos,Online,Accessories,9187.7,4,0.312,1,36750.8,25284.55,2025-11
ORD-NTZZFI529F,2025-11-27,CUST-S2RXLPTA,Oyo,Online,Accessories,7225.44,1,0.362,0,7225.44,4609.83,2025-11
ORD-MDJE5JBIN7,2025-11-27,CUST-EPAHA83T,Lagos,Online,Electronics,76057.64,3,0.038,0,228172.92,219502.35,2025-11
ORD-X6KMC0UVT2,2025-11-27,CUST-JQT9KOYP,Lagos,Partner,Accessories,9336.34,2,0.079,0,18672.68,17197.54,2025-11
ORD-D1HYA723YF,2025-11-27,CUST-3JI64W9E,Abuja,Online,Electronics,41642.42,4,0.127,1,166569.68,145415.33,2025-11
ORD-L9TK4D29YU,2025-11-27,CUST-CYPWR0AS,Rivers,Store,Home,13577.48,3,0.222,0,40732.44,31689.84,2025-11
ORD-XB9V6VQOZR,2025-11-27,CUST-XPNSBI01,Lagos,Online,Home,23103.8,6,0.299,0,138622.8,97174.58,2025-11
ORD-1H8G3YRELR,2025-11-27,CUST-3ZUXXY7I,Lagos,Partner,Electronics,102219.08,1,0.235,0,102219.08,78197.6,2025-11
ORD-DDXA9WQ1W1,2025-11-27,CUST-R7OSWWE5,Rivers,Online,Repairs,24094.27,2,0.041,1,48188.54,46212.81,2025-11
ORD-20ZJTBL0JM,2025-11-27,CUST-GA22GTKC,Lagos,Partner,Home,16385.29,1,0.109,0,16385.29,14599.29,2025-11
ORD-TZXLP7JTUB,2025-11-27,CUST-69RR7B5A,Enugu,Online,Repairs,19529.65,4,0.01,0,78118.6,77337.41,2025-11
ORD-BLK0Q8E8RK,2025-11-27,CUST-LBYK9BM5,Lagos,Store,Groceries,4247.53,2,0.031,0,8495.06,8231.71,2025-11
ORD-VMFX0IWFHO,2025-11-27,CUST-BF7TKURT,Lagos,Partner,Electronics,67279.7,3,0.128,0,201839.1,176003.7,2025-11
ORD-GWEPPFYSIN,2025-11-27,CUST-EQP7Y18N,Enugu,Online,Accessories,6969.04,6,0.204,0,41814.24,33284.14,2025-11
ORD-TTQBLGKUH3,2025-11-27,CUST-UK39L42F,Kano,Online,Electronics,32052.37,2,0.064,0,64104.74,60002.04,2025-11
ORD-AEY2HH6FNW,2025-11-27,CUST-JYP83ZDN,Enugu,Online,Fashion,6913.87,2,0.099,0,13827.74,12458.79,2025-11
ORD-0R3T8WTVDV,2025-11-27,CUST-417K6TPX,Abuja,Online,Electronics,106797.94,3,0.478,0,320393.82,167245.57,2025-11
ORD-I9FCQPBZVF,2025-11-27,CUST-6DNPWADM,Kano,Store,Repairs,16906.83,2,0.193,0,33813.66,27287.62,2025-11
ORD-WBD3VMEE0J,2025-11-27,CUST-R1WZZEFL,Abuja,Online,Electronics,61407.36,5,0.152,0,307036.8,260367.21,2025-11
ORD-7QM3RKQ40M,2025-11-27,CUST-O6G0MFE9,Lagos,Store,Electronics,60560.81,4,0.193,0,242243.24,195490.29,2025-11
ORD-GN32NWRZQ8,2025-11-27,CUST-4IEHJ3I0,Enugu,Online,Fashion,18559.32,4,0.147,0,74237.28,63324.4,2025-11
ORD-3E3ATV5Q7I,2025-11-27,CUST-MZ8076NY,Enugu,Store,Groceries,4017.56,4,0.36,0,16070.24,10284.95,2025-11
ORD-PZMI4GQFIY,2025-11-27,CUST-MYD971TW,Lagos,Online,Groceries,2629.17,4,0.138,0,10516.68,9065.38,2025-11
ORD-14IEIWESS3,2025-11-27,CUST-HKP9H33Z,Oyo,Store,Groceries,4013.47,4,0.181,0,16053.88,13148.13,2025-11
ORD-8WLWWXUZ9M,2025-11-27,CUST-8LY5ALFL,Lagos,Store,Repairs,4134.61,2,0.358,0,8269.22,5308.84,2025-11
ORD-PNZQS6W5XY,2025-11-27,CUST-ZZW38Y92,Kano,Store,Accessories,11644.96,3,0.067,0,34934.88,32594.24,2025-11
ORD-CFTHHFZF9A,2025-11-27,CUST-VBE672LV,Oyo,Online,Repairs,17220.18,5,0.074,0,86100.9,79729.43,2025-11
ORD-NHQQT9439G,2025-11-27,CUST-1DUTCCME,Abuja,Store,Groceries,6445.75,4,0.233,0,25783.0,19775.56,2025-11
ORD-MUP3S4QW3G,2025-11-27,CUST-0VMX3OP0,Oyo,Store,Accessories,7697.98,4,0.402,0,30791.92,18413.57,2025-11
ORD-C9RROZ8F1V,2025-11-27,CUST-J47PLM33,Lagos,Online,Fashion,19525.78,5,0.252,0,97628.9,73026.42,2025-11
ORD-RIUBL6QPL5,2025-11-27,CUST-NM3E9SX5,Lagos,Partner,Electronics,21250.0,4,0.237,0,85000.0,64855.0,2025-11
ORD-216IG53CEB,2025-11-27,CUST-S5PCBI72,Enugu,Store,Home,17006.67,2,0.081,0,34013.34,31258.26,2025-11
ORD-SQP5G82TD6,2025-11-27,CUST-N3RTEUQI,Lagos,Store,Groceries,4106.58,5,0.363,0,20532.9,13079.46,2025-11
ORD-XVPPDNKSM9,2025-11-27,CUST-8D28RZEY,Rivers,Store,Electronics,87389.27,2,0.095,0,174778.54,158174.58,2025-11
ORD-HTAGUDEWEC,2025-11-27,CUST-N23HHL2P,Enugu,Online,Electronics,88367.99,3,0.241,0,265103.97,201213.91,2025-11
ORD-MM2QVFBBGX,2025-11-27,CUST-B9NH9MIT,Enugu,Partner,Repairs,5185.45,4,0.154,0,20741.8,17547.56,2025-11
ORD-GEWCNIOYJ2,2025-11-27,CUST-DKUOBFKA,Rivers,Store,Groceries,5232.7,2,0.258,0,10465.4,7765.33,2025-11
ORD-DTFY32XOCP,2025-11-27,CUST-D01HF90U,Lagos,Store,Fashion,11031.48,5,0.071,0,55157.4,51241.22,2025-11
ORD-4N4T5IDUTE,2025-11-27,CUST-GN1TW1PP,Lagos,Online,Accessories,8458.39,5,0.225,0,42291.95,32776.26,2025-11
ORD-QQUMG84HRN,2025-11-27,CUST-YL7B2RK0,Abuja,Online,Home,26607.45,3,0.061,0,79822.35,74953.19,2025-11
ORD-LZZ6GLP9IT,2025-11-27,CUST-QDXXSC63,Lagos,Store,Accessories,6183.2,4,0.387,0,24732.8,15161.21,2025-11
ORD-US8XA86BZL,2025-11-27,CUST-3ROJOTAW,Lagos,Store,Electronics,83054.57,3,0.27,0,249163.71,181889.51,2025-11
ORD-PUMMZ6HA3A,2025-11-27,CUST-S3MTHGP7,Lagos,Online,Accessories,5725.41,5,0.304,0,28627.05,19924.43,2025-11
ORD-Q81IJ844MU,2025-11-27,CUST-DL3MO5UF,Lagos,Store,Electronics,137334.9,3,0.194,0,412004.7,332075.79,2025-11
ORD-KDXM8FJ8X8,2025-11-27,CUST-YOL57H6Z,Lagos,Online,Accessories,7400.36,3,0.403,0,22201.08,13254.04,2025-11
ORD-1ADI6HBK68,2025-11-27,CUST-PB6PF8GQ,Lagos,Store,Groceries,5238.1,4,0.036,0,20952.4,20198.11,2025-11
ORD-67C5W72FO3,2025-11-27,CUST-BLDJHZI8,Enugu,Online,Repairs,13658.37,1,0.129,0,13658.37,11896.44,2025-11
ORD-9BLWB8H953,2025-11-27,CUST-4UFWNBFU,Lagos,Store,Fashion,16788.32,2,0.099,0,33576.64,30252.55,2025-11
ORD-XYFWTQB04K,2025-11-27,CUST-XER60XGQ,Lagos,Partner,Home,13834.56,5,0.407,0,69172.8,41019.47,2025-11
ORD-LA2Z7CR0ZF,2025-11-27,CUST-YHJPILRW,Lagos,Store,Repairs,19260.9,6,0.37,0,115565.4,72806.2,2025-11
ORD-YECFY20EFL,2025-11-27,CUST-UHU0ZFG2,Oyo,Online,Electronics,93651.32,4,0.181,0,374605.28,306801.72,2025-11
ORD-VEELQEX1S3,2025-11-27,CUST-5K1QV62G,Lagos,Online,Home,9693.52,2,0.189,0,19387.04,15722.89,2025-11
ORD-LC9TJPPCB8,2025-11-28,CUST-S5AIXRAV,Kano,Online,Repairs,17434.74,4,0.323,0,69738.96,47213.28,2025-11
ORD-DONUBI55SE,2025-11-28,CUST-HQFZ3X5D,Lagos,Store,Home,14734.89,2,0.11,0,29469.78,26228.1,2025-11
ORD-C493H1IBYL,2025-11-28,CUST-V2O1ZEB9,Enugu,Online,Home,19091.1,4,0.238,0,76364.4,58189.67,2025-11
ORD-516BH4TC0R,2025-11-28,CUST-LQGUR4KV,Lagos,Online,Accessories,12616.82,2,0.182,0,25233.64,20641.12,2025-11
ORD-HK28IEFCIS,2025-11-28,CUST-178RNUS9,Oyo,Store,Groceries,3007.51,1,0.308,0,3007.51,2081.2,2025-11
ORD-JTAPP902CD,2025-11-28,CUST-5RQFF4LC,Lagos,Online,Groceries,2580.07,2,0.219,1,5160.14,4030.07,2025-11
ORD-AMHB9CP7YD,2025-11-28,CUST-4E7TEK2T,Oyo,Online,Repairs,8855.28,2,0.302,0,17710.56,12361.97,2025-11
ORD-G3L6XFJABA,2025-11-28,CUST-UC3ULH6J,Lagos,Store,Accessories,10053.04,3,0.144,0,30159.12,25816.21,2025-11
